$GPRMC,111552.00,A,2234.1495,N,11404.0981,E,28.47,260.75,170604,-1.6,E,A*29
$GPRMC,111553.00,A,2234.1478,N,11404.0910,E,28.84,261.08,170604,-1.6,E,A*27
$GPRMC,111554.00,A,2234.1466,N,11404.0807,E,28.81,260.59,170604,-1.6,E,A*28
$GPRMC,111555.00,A,2234.1451,N,11404.0737,E,28.00,260.11,170604,-1.6,E,A*24
$GPRMC,111556.00,A,2234.1439,N,11404.0663,E,26.29,259.59,170604,-1.6,E,A*2A
$GPRMC,111557.00,A,2234.1426,N,11404.0590,E,25.25,259.01,170604,-1.6,E,A*28
$GPRMC,111557.00,V,2234.1426,N,11404.0590,E,25.25,259.01,170604,-1.6,E,N*30
$GPRMC,111557.00,V,2234.1426,N,11404.0590,E,25.25,259.01,170604,-1.6,E,N*30
$GPRMC,111601.01,A,2234.1453,N,11404.0222,E,24.33,260.72,170604,-1.6,E,A*2D
$GPRMC,111602.00,A,2234.1462,N,11404.0116,E,23.74,262.06,170604,-1.6,E,A*2C
$GPRMC,111603.00,A,2234.1466,N,11404.0027,E,23.17,261.63,170604,-1.6,E,A*2F
$GPRMC,111604.00,A,2234.1465,N,11403.9949,E,23.28,264.99,170604,-1.6,E,A*28
$GPRMC,111605.00,A,2234.1462,N,11403.9876,E,21.54,261.77,170604,-1.6,E,A*2F
$GPRMC,111606.00,A,2234.1375,N,11403.9918,E,20.49,261.39,170604,-1.6,E,A*23
$GPRMC,111607.00,A,2234.1350,N,11403.9881,E,20.73,264.51,170604,-1.6,E,A*26
$GPRMC,111608.00,A,2234.1339,N,11403.9796,E,20.19,264.87,170604,-1.6,E,A*28
$GPRMC,111609.00,A,2234.1305,N,11403.9760,E,20.39,264.49,170604,-1.6,E,A*2F
$GPRMC,111610.00,A,2234.1297,N,11403.9698,E,20.73,265.35,170604,-1.6,E,A*2F
$GPRMC,111611.00,A,2234.1291,N,11403.9638,E,20.05,263.07,170604,-1.6,E,A*24
$GPRMC,111612.00,A,2234.1282,N,11403.9579,E,19.58,262.21,170604,-1.6,E,A*24
$GPRMC,111613.00,A,2234.1299,N,11403.9516,E,19.92,265.46,170604,-1.6,E,A*26
$GPRMC,111614.00,A,2234.1289,N,11403.9445,E,20.31,262.07,170604,-1.6,E,A*26
$GPRMC,111615.00,A,2234.1289,N,11403.9376,E,20.95,263.37,170604,-1.6,E,A*2C
$GPRMC,111616.00,A,2234.1282,N,11403.9307,E,21.80,263.26,170604,-1.6,E,A*27
$GPRMC,111617.00,A,2234.1272,N,11403.9242,E,21.92,263.33,170604,-1.6,E,A*2E
$GPRMC,111618.00,A,2234.1267,N,11403.9175,E,22.24,263.22,170604,-1.6,E,A*2C
$GPRMC,111619.00,A,2234.1261,N,11403.9109,E,22.45,264.33,170604,-1.6,E,A*20
$GPRMC,111620.00,A,2234.1254,N,11403.9043,E,22.26,262.51,170604,-1.6,E,A*24
$GPRMC,111621.00,A,2234.1246,N,11403.8971,E,22.68,262.58,170604,-1.6,E,A*2C
$GPRMC,111622.00,A,2234.1240,N,11403.8889,E,23.22,264.39,170604,-1.6,E,A*21
$GPRMC,111623.00,A,2234.1233,N,11403.8817,E,23.91,263.87,170604,-1.6,E,A*29
$GPRMC,111624.00,A,2234.1225,N,11403.8742,E,24.44,263.56,170604,-1.6,E,A*25
$GPRMC,111625.00,A,2234.1217,N,11403.8664,E,25.03,263.26,170604,-1.6,E,A*25
$GPRMC,111626.00,A,2234.1209,N,11403.8583,E,25.83,263.17,170604,-1.6,E,A*29
$GPRMC,111627.00,A,2234.1200,N,11403.8502,E,26.18,262.97,170604,-1.6,E,A*20
$GPRMC,111628.00,A,2234.1190,N,11403.8415,E,27.05,263.19,170604,-1.6,E,A*28
$GPRMC,111629.00,A,2234.1180,N,11403.8336,E,27.34,263.16,170604,-1.6,E,A*23
$GPRMC,111630.00,A,2234.1170,N,11403.8253,E,27.50,262.86,170604,-1.6,E,A*2C
$GPRMC,111631.00,A,2234.1161,N,11403.8170,E,27.49,262.89,170604,-1.6,E,A*28
$GPRMC,111632.00,A,2234.1150,N,11403.8086,E,27.47,262.74,170604,-1.6,E,A*2D
$GPRMC,111633.00,A,2234.1140,N,11403.8004,E,27.49,263.30,170604,-1.6,E,A*28
$GPRMC,111634.00,A,2234.1141,N,11403.7956,E,23.91,264.94,170604,-1.6,E,A*27
$GPRMC,111635.00,A,2234.1134,N,11403.7867,E,25.97,264.59,170604,-1.6,E,A*26
$GPRMC,111636.00,A,2234.1122,N,11403.7768,E,27.35,261.72,170604,-1.6,E,A*24
$GPRMC,111637.00,A,2234.1106,N,11403.7677,E,28.11,259.59,170604,-1.6,E,A*27
$GPRMC,111638.00,A,2234.1085,N,11403.7589,E,28.87,257.78,170604,-1.6,E,A*22
$GPRMC,111639.00,A,2234.1061,N,11403.7513,E,28.74,255.70,170604,-1.6,E,A*2C
$GPRMC,111640.00,A,2234.1033,N,11403.7435,E,25.39,252.65,170604,-1.6,E,A*27
$GPRMC,111641.00,A,2234.1007,N,11403.7372,E,21.25,237.34,170604,-1.6,E,A*2B
$GPRMC,111642.00,A,2234.0985,N,11403.7309,E,20.52,247.82,170604,-1.6,E,A*2D
$GPRMC,111643.00,A,2234.0953,N,11403.7242,E,24.72,244.92,170604,-1.6,E,A*2D
$GPRMC,111644.00,A,2234.0891,N,11403.7174,E,26.78,245.55,170604,-1.6,E,A*21
$GPRMC,111645.00,A,2234.0921,N,11403.7004,E,28.05,245.56,170604,-1.6,E,A*2B
$GPRMC,111646.00,A,2234.0886,N,11403.6914,E,28.29,244.49,170604,-1.6,E,A*2C
$GPRMC,111647.00,A,2234.0827,N,11403.6855,E,28.32,243.90,170604,-1.6,E,A*2B
$GPRMC,111648.00,A,2234.0781,N,11403.6785,E,28.25,241.40,170604,-1.6,E,A*2C
